t,pwr
90.3,451.31
90.4,451.25480000000005
90.5,451.19
90.6,451.19
90.7,451.19
90.8,451.1134999999998
90.9,451.02
91.0,451.02
91.1,451.02
91.2,451.02
91.3,451.02
91.4,451.02
91.5,451.02
91.6,451.0068
91.7,450.99
91.8,450.99
91.9,450.99
92.0,450.99
92.1,450.99
92.2,450.99
92.3,450.99
92.4,450.99
92.5,450.99
92.6,450.99
92.7,450.99
92.8,451.010792079208
92.9,451.04
93.0,451.04
93.1,451.04
93.2,451.04
93.3,451.04
93.4,451.04
93.5,451.04
93.6,451.052
93.7,451.07
93.8,451.07
93.9,451.07
94.0,451.07
94.1,451.07
94.2,451.07
94.3,451.07
94.4,451.07
94.5,451.07
94.6,451.08140000000003
94.7,451.1
94.8,451.1
94.9,451.1
95.0,451.1
95.1,451.1
95.2,451.1
95.3,451.1
95.4,451.1
95.5,451.1
95.6,451.0892
95.7,451.07
95.8,451.07
95.9,451.07
96.0,451.07
96.1,451.07
96.2,451.07
96.3,451.07
96.4,451.07
96.5,451.07
96.6,451.0595
96.7,451.04
96.8,451.04
96.9,451.04
97.0,451.04
97.1,451.04
97.2,451.04
97.3,451.04
97.4,451.04
97.5,451.04
97.6,451.04
97.7,451.04
97.8,451.04
97.9,451.04
98.0,451.04
98.1,451.04
98.2,451.00160000000005
98.3,450.92
98.4,450.92
98.5,450.92
98.6,450.9293
98.7,450.95
98.8,450.95
98.9,450.95
99.0,450.95
99.1,450.95
99.2,450.9868316831683
99.3,451.07
99.4,451.07
99.5,451.0340000000001
99.6,450.95
99.7,450.95
99.8,450.95
99.9,450.95
100.0,450.95
100.1,450.95
100.2,450.98479999999995
100.3,451.07
100.4,451.07
100.5,451.07
100.6,451.07
100.7,451.07
100.8,451.07
100.9,451.07
101.0,451.07
101.1,451.07
101.2,451.07
101.3,451.07
101.4,451.07
101.5,451.07
101.6,451.07
101.7,451.07
101.8,451.07
101.9,451.07
102.0,451.07
102.1,451.07
102.2,451.0387999999999
102.3,450.95
102.4,450.95
102.5,450.9100000000002
102.6,450.79
102.7,450.79
102.8,450.79
102.9,450.79
103.0,450.79
103.1,450.79
103.2,450.7876
103.3,450.78
103.4,450.78
103.5,450.78
103.6,450.78
103.7,450.78
103.8,450.78
103.9,450.78
104.0,450.78
104.1,450.78
104.2,450.80639999999994
104.3,450.9
104.4,450.9
104.5,450.9
104.6,450.9
104.7,450.9
104.8,450.9
104.9,450.9
105.0,450.9
105.1,450.9
105.2,450.9021
105.3,450.90999999999997
105.4,450.90999999999997
105.5,450.90999999999997
105.6,450.90999999999997
105.7,450.8860000000001
105.8,450.79
105.9,450.79
106.0,450.79
106.1,450.79
106.2,450.7672
106.3,450.67
106.4,450.67
106.5,450.67
106.6,450.67
106.7,450.64660000000003
106.8,450.54
106.9,450.54
107.0,450.54
107.1,450.54
107.2,450.51959999999997
107.3,450.42
107.4,450.42
107.5,450.42679999999996
107.6,450.46000000000004
107.7,450.46000000000004
107.8,450.46000000000004
107.9,450.46000000000004
108.0,450.46000000000004
108.1,450.4792000000001
108.2,450.58000000000004
108.3,450.58000000000004
108.4,450.58000000000004
108.5,450.58000000000004
108.6,450.58000000000004
108.7,450.58000000000004
108.8,450.58000000000004
108.9,450.58000000000004
109.0,450.58000000000004
109.1,450.58000000000004
109.2,450.58000000000004
109.3,450.58000000000004
