t,pwr
93.6,749.7587999999926
93.7,750.5015999999828
93.8,716.5192000000033
93.9,725.7051999999895
94.0,707.4820000000102
94.1,742.197199999993
94.2,745.5288118811869
94.3,743.6149000000032
94.4,746.4774999999729
94.5,706.6875999999788
94.6,668.7728000000095
94.7,669.4383000000605
94.8,751.7988999999991
94.9,747.4788999999736
95.0,715.2813000000285
95.1,765.0325465346767
95.2,751.4667980198009
95.3,751.5019999999711
95.4,771.6154000000029
95.5,772.2513999999709
95.6,735.5304000000268
95.7,719.8778000000365
95.8,763.8758000000068
95.9,739.3087999996999
96.0,445.9962000002178
96.1,709.0065346535071
96.2,678.3444999999731
96.3,659.8259999998527
96.4,780.0344999999355
96.5,728.0490000000386
96.6,764.0879999999967
96.7,767.2570000000073
96.8,774.0814999999991
96.9,772.4254999999445
97.0,728.5582178218356
97.1,776.0352000000461
97.2,727.4648000000008
97.3,729.9011999999581
97.4,774.3316000000077
97.5,780.1759999999989
97.6,778.7496000000575
97.7,720.7260000000862
97.8,785.9851999999928
97.9,778.3459920787202
98.0,417.1590485146809
98.1,654.7319000000296
98.2,615.2899000001285
98.3,695.241700000042
98.4,633.3088999998897
98.5,565.5882999999437
98.6,648.8633999999286
98.7,746.3878999997912
98.8,613.5259999999978
98.9,619.6285148516381
99.0,716.0312000000353
99.1,638.6300000000379
99.2,566.2597999999632
99.3,647.7551999999516
99.4,749.1079999997532
99.5,613.0021999999952
99.6,625.7463999999413
99.7,738.7452000000449
99.8,640.4918811881523
99.9,567.6438000001647
100.0,649.1594999999785
100.1,741.8370000000332
100.2,610.9528999999978
100.3,621.557999999968
100.4,759.8023999997678
100.5,645.3847000000184
100.6,566.46059999998
100.7,646.6631683168105
100.8,740.98
100.9,605.44
101.0,619.08
101.1,767.0699999999999
101.2,649.15
101.3,567.79
101.4,657.94
101.5,732.39
101.6,600.84
101.7,636.8027722772368
101.8,564.0981217821613
101.9,522.1066999999896
102.0,673.8332000000349
102.1,683.200899999984
102.2,596.7440999999801
102.3,661.9426000000152
102.4,741.3051000000198
102.5,637.338199999976
102.6,603.5110000000669
102.7,684.7324752475619
102.8,676.3839999999954
102.9,597.3879999999598
103.0,659.6662000000297
103.1,737.9391999998606
103.2,643.4895999999554
103.3,604.652599999983
103.4,686.3376000000421
103.5,680.8953999999967
103.6,580.023465346692
103.7,646.7994000000491
103.8,722.4665999998846
103.9,621.027599999927
104.0,587.2261999999785
104.1,668.6232999998706
104.2,664.1762999999951
104.3,583.2172000001269
104.4,642.3441000000433
104.5,703.97616534659
104.6,463.1763287131939
104.7,566.6560000001076
104.8,569.9692000000019
104.9,533.6699999999656
105.0,529.116799999997
105.1,752.7179999997032
105.2,622.2447999998675
105.3,583.991200000043
105.4,682.3168000000944
105.5,671.8989108911048
105.6,586.8085000001009
105.7,647.2550000000776
105.8,720.0104999999253
105.9,640.6489999999006
106.0,611.3710000000269
106.1,687.5324999999073
106.2,658.7969999999607
106.3,580.2530000000827
106.4,635.90950495058
106.5,717.502599999936
106.6,608.6266000001101
106.7,605.4114000000059
106.8,693.5505999999277
106.9,634.2623999999058
107.0,567.0648000000518
107.1,629.0373999999362
107.2,717.6620000001225
107.3,577.6012871287965
107.4,656.9614000001543
107.5,584.0397000000448
107.6,725.398499999892
107.7,630.7211000000596
107.8,621.3743000000011
107.9,598.475699999961
108.0,672.9641999999573
108.1,671.3065000000054
108.2,589.3564920792533
108.3,644.5622653465035
108.4,723.4124000001455
108.5,643.5140000000256
108.6,599.7712000000179
108.7,674.8751999999769
108.8,676.5832000000025
108.9,592.0335999998338
109.0,649.3867999999809
109.1,730.2291999999629
109.2,626.5886138613915
109.3,585.7436000000075
109.4,635.1950999999987
109.5,419.19540000005526
109.6,369.6378000000069
109.7,365.5441
109.8,365.51009999999997
109.9,365.1469
110.0,365.2919999999999
110.1,364.86851485148514
110.2,364.91900000000004
110.3,364.714
110.4,364.90600000000006
110.5,364.408
110.6,364.296
110.7,366.21600000000046
110.8,366.043
