t,pwr
2854.4,68.31307692307696
2854.5,68.25219512195123
2854.6,68.24905982905987
2854.7,68.32586206896545
2854.8,68.35789473684167
2854.9,68.14736842105246
2855.0,68.2674576271187
2855.1,68.17975609756111
2855.2,68.12702479338816
2855.3,68.22854700854705
2855.4,68.25304347826065
2855.5,68.16608695652178
2855.6,68.20852173913045
2855.7,68.11600000000034
2855.8,68.10793388429765
2855.9,68.15173184357536
2856.0,68.12938547486031
2856.1,68.12
2856.2,68.16245901639329
2856.3,68.2373809523805
2856.4,68.08658730158722
2856.5,68.06270491803278
2856.6,68.01418803418811
2856.7,68.01571428571417
2856.8,68.05368932038812
2856.9,67.98572815533969
2857.0,67.94872000000004
2857.1,68.05271999999994
2857.2,67.92487179487223
2857.3,67.90245901639346
2857.4,67.92878260869571
2857.5,67.9236090225563
2857.6,67.87435897435867
2857.7,68.11367521367524
2857.8,68.07034782608679
2857.9,67.92563025210087
2858.0,67.85462184873948
2858.1,67.94923076923077
2858.2,68.14166666666677
2858.3,68.09278606965158
2858.4,67.94850746268655
2858.5,67.81322580645154
2858.6,67.89387096774192
2858.7,67.89608695652178
2858.8,67.84937499999987
2858.9,67.81
2859.0,67.81991735537204
2859.1,67.90256198347106
2859.2,67.88080213903744
2859.3,67.85033333333335
2859.4,67.85866666666666
2859.5,67.83500000000001
2859.6,67.81695652173916
2859.7,67.86
2859.8,67.86
2859.9,67.88643478260876
2860.0,67.87949579831931
2860.1,67.78758620689669
2860.2,67.64879310344834
2860.3,67.63192982456188
2860.4,67.85122807017565
2860.5,67.70881889763773
2860.6,67.77999999999969
2860.7,67.74750000000066
2860.8,67.6532203389832
2860.9,67.77762711864416
2861.0,67.88779661016954
2861.1,67.642869565218
2861.2,67.63983999999982
2861.3,67.66
2861.4,67.63024193548381
2861.5,67.57407999999995
2861.6,67.59807999999992
2861.7,67.60807017543856
2861.8,67.58999999999996
2861.9,67.59150943396229
2862.0,67.60932203389832
2862.1,67.57542372881358
2862.2,67.53440677966107
2862.3,67.54750000000013
2862.4,67.57
2862.5,67.59237288135587
2862.6,67.6889655172414
2862.7,67.6631034482759
2862.8,67.59878260869564
2862.9,67.57370689655173
2863.0,67.57
2863.1,67.58066666666657
2863.2,67.61410256410248
2863.3,67.64829059829071
2863.4,67.41249999999934
2863.5,67.48198529411795
2863.6,67.5836507936508
2863.7,67.60413793103454
